REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones,X_Coordinates.1,Y_Coordinates.1,Zones.1
201855053,2018-06-26,1456,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201855058,2018-06-26,1500,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800343,2018-06-26,1710,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800344,2018-06-26,1714,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201824430,2018-06-26,1738,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855083,2018-06-27,1102,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201800345,2018-06-27,1348,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800346,2018-06-27,1400,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201855085,2018-06-27,1400,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201800347,2018-06-27,1420,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201855087,2018-06-27,1459,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201800351,2018-06-27,1658,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201800353,2018-06-28,1212,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800354,2018-06-28,1221,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201855116,2018-06-28,1724,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201855119,2018-06-28,2044,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201855140,2018-06-29,1256,SHOPLIFTING,2800 BLK WEST AVE,-76.433143,36.979217,C,-76.433143,36.979217,C
201800356,2018-06-29,1510,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201824507,2018-06-29,1609,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201824515,2018-06-29,1856,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855184,2018-06-30,1506,SHOPLIFTING,11700 BLK JEFFERSON AVE,-76.4747446,37.0755734,C,-76.4747446,37.0755734,C
201855189,2018-06-30,1819,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855190,2018-06-30,1842,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201855193,2018-06-30,2015,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201855206,2018-07-01,1138,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201855213,2018-07-01,1547,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855217,2018-07-01,1813,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855220,2018-07-01,1909,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855248,2018-07-02,1809,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201824578,2018-07-02,1815,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201824579,2018-07-02,1828,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201824584,2018-07-02,2107,SHOPLIFTING,13700 BLK WARWICK BLVD,-76.5266492,37.1219266,C,-76.5266492,37.1219266,C
201855257,2018-07-02,2148,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855267,2018-07-03,1220,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201824601,2018-07-03,1624,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800369,2018-07-03,1630,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201855276,2018-07-03,1735,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201855282,2018-07-03,1821,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201855305,2018-07-04,1324,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855318,2018-07-04,1752,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800373,2018-07-05,1245,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201855347,2018-07-05,1925,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201824653,2018-07-06,1540,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800376,2018-07-06,1540,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201855368,2018-07-06,1555,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201824684,2018-07-07,2104,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201855411,2018-07-08,1308,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800380,2018-07-08,1554,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201855416,2018-07-08,2109,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855445,2018-07-09,1942,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800383,2018-07-10,1324,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201824759,2018-07-10,1452,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201824771,2018-07-10,1800,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800384,2018-07-11,1828,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201824797,2018-07-11,1852,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201855481,2018-07-11,1854,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201824799,2018-07-11,1952,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201855506,2018-07-11,1954,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201824801,2018-07-11,2026,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201855556,2018-07-13,922,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201855558,2018-07-13,1152,SHOPLIFTING,1100 BLK BRIARFIELD RD,-76.4214174,37.0117179,R,-76.4214174,37.0117179,R
201800387,2018-07-13,1553,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201855580,2018-07-13,2018,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201824882,2018-07-14,1815,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201855617,2018-07-14,2056,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201855638,2018-07-15,1630,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201800392,2018-07-16,1506,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201855679,2018-07-16,2117,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201824951,2018-07-17,1859,SHOPLIFTING,11800 BLK JEFFERSON AVE,-76.4812475,37.0858157,C,-76.4812475,37.0858157,C
201824952,2018-07-17,2008,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201824954,2018-07-17,2110,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201824994,2018-07-19,1651,SHOPLIFTING,1100 BLK BRIARFIELD RD,-76.4214174,37.0117179,R,-76.4214174,37.0117179,R
201825017,2018-07-20,935,SHOPLIFTING,11900 BLK JEFFERSON AVE,-76.48382,37.0892377,C,-76.48382,37.0892377,C
201800426,2018-07-20,1442,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201825052,2018-07-22,242,SHOPLIFTING,12300 BLK WARWICK BLVD,-76.4889633,37.0639807,C,-76.4889633,37.0639807,C
201800431,2018-07-22,916,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201825065,2018-07-22,1733,SHOPLIFTING,11800 BLK JEFFERSON AVE,-76.4812475,37.0858157,C,-76.4812475,37.0858157,C
201825066,2018-07-22,1828,SHOPLIFTING,11000 BLK WARWICK BLVD,-76.4729667,37.0432474,C,-76.4729667,37.0432474,C
201825089,2018-07-23,1329,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201855908,2018-07-23,1736,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201825102,2018-07-23,1752,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201855931,2018-07-24,1109,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201825114,2018-07-24,1618,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201825115,2018-07-24,1626,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201855955,2018-07-25,805,SHOPLIFTING,9200 BLK WARWICK BLVD,-76.4510305,37.0195027,C,-76.4510305,37.0195027,C
201800445,2018-07-25,1003,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800447,2018-07-25,1127,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201825144,2018-07-25,1819,SHOPLIFTING,11900 BLK JEFFERSON AVE,-76.48382,37.0892377,C,-76.48382,37.0892377,C
201825148,2018-07-25,2023,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800457,2018-07-26,1650,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800458,2018-07-26,1710,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201855993,2018-07-26,1714,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201800463,2018-07-27,1401,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201800465,2018-07-28,1442,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800466,2018-07-28,1500,SHOPLIFTING,11800 BLK JEFFERSON AVE,-76.4812475,37.0858157,C,-76.4812475,37.0858157,C
201800469,2018-07-29,1016,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201825248,2018-07-29,1223,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201825252,2018-07-29,1451,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800481,2018-07-30,1444,SHOPLIFTING,14200 BLK WARWICK BLVD BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201856105,2018-07-30,1723,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201825282,2018-07-30,1723,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201825279,2018-07-30,1917,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201800483,2018-07-31,1357,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201825305,2018-07-31,1533,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201800485,2018-07-31,1555,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201800488,2018-08-01,1434,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201825337,2018-08-01,1909,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201825341,2018-08-01,2053,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201800493,2018-08-02,1029,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201856208,2018-08-02,1416,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201800497,2018-08-03,1208,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201800495,2018-08-03,1802,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201856264,2018-08-04,1015,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201856320,2018-08-06,1600,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201856323,2018-08-06,1728,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201856329,2018-08-06,1951,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201856342,2018-08-07,934,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201825470,2018-08-07,1006,SHOPLIFTING,7100 BLK WARWICK BLVD,-76.4460483,37.0108875,C,-76.4460483,37.0108875,C
201856354,2018-08-07,1557,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201856356,2018-08-07,1928,SHOPLIFTING,12700 BLK JEFFERSON AVE,-76.5184453,37.1374683,C,-76.5184453,37.1374683,C
201800519,2018-08-08,1358,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800515,2018-08-08,1431,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201825566,2018-08-08,1930,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201856428,2018-08-09,2001,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201825584,2018-08-10,1152,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201856443,2018-08-10,1602,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201856478,2018-08-11,1232,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201856549,2018-08-13,2001,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201825676,2018-08-13,2043,SHOPLIFTING,500 BLK HARPERSVILLE RD,-76.459168,37.064171,R,-76.459168,37.064171,R
201856544,2018-08-13,2145,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201825735,2018-08-15,1624,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201856628,2018-08-16,1633,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201825805,2018-08-18,1220,SHOPLIFTING,11800 BLK JEFFERSON AVE,-76.4812475,37.0858157,C,-76.4812475,37.0858157,C
201825806,2018-08-18,1340,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201825808,2018-08-18,1607,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800542,2018-08-18,2025,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201856704,2018-08-19,1303,SHOPLIFTING,3300 BLK ROANOKE AVE,-76.4120836,36.9915884,R,-76.4120836,36.9915884,R
201825825,2018-08-19,1353,SHOPLIFTING,11800 BLK JEFFERSON AVE,-76.4812475,37.0858157,C,-76.4812475,37.0858157,C
201856707,2018-08-19,1436,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201825827,2018-08-19,1459,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201856722,2018-08-20,1144,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800551,2018-08-20,1318,SHOPLIFTING,11000 BLK WARWICK BLVD,-76.4729667,37.0432474,C,-76.4729667,37.0432474,C
201800559,2018-08-21,1231,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201800558,2018-08-21,1239,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201825887,2018-08-21,1322,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201825897,2018-08-21,1822,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201825912,2018-08-22,1412,SHOPLIFTING,11000 BLK WARWICK BLVD,-76.4729667,37.0432474,C,-76.4729667,37.0432474,C
201825916,2018-08-22,1750,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201856800,2018-08-22,2100,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201856818,2018-08-23,1412,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201825952,2018-08-23,1619,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201800560,2018-08-24,1402,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201856859,2018-08-24,2007,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800564,2018-08-24,2027,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201856882,2018-08-25,1448,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201800562,2018-08-25,1746,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800563,2018-08-25,1817,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201856899,2018-08-26,1231,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201856907,2018-08-26,1718,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201826032,2018-08-27,1125,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201856927,2018-08-27,1748,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800572,2018-08-28,1316,SHOPLIFTING,12200 BLK JEFFERSON AVE,-76.4962531,37.1094588,C,-76.4962531,37.1094588,C
201800571,2018-08-28,1519,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201856951,2018-08-29,1130,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800586,2018-08-29,1136,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201800584,2018-08-29,1450,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201826091,2018-08-29,1517,SHOPLIFTING,200 BLK BEECH DR,-76.4505705,37.0436876,C,-76.4505705,37.0436876,C
201856981,2018-08-29,1740,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800592,2018-08-30,1206,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201857014,2018-08-30,1620,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800595,2018-08-30,1816,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201826126,2018-08-30,2320,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201800597,2018-09-01,1624,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201826174,2018-09-01,1706,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201857107,2018-09-02,1248,SHOPLIFTING,11700 BLK JEFFERSON AVE,-76.4747446,37.0755734,C,-76.4747446,37.0755734,C
201857112,2018-09-02,1448,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201826195,2018-09-02,1553,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201857115,2018-09-02,1615,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201826198,2018-09-02,1817,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201857119,2018-09-02,1908,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800603,2018-09-04,1603,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201857174,2018-09-04,1917,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201800604,2018-09-04,2006,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201857208,2018-09-06,1100,SHOPLIFTING,5900 BLK JEFFERSON AVE,-76.4377798,37.0094596,C,-76.4377798,37.0094596,C
201800610,2018-09-06,1120,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201800611,2018-09-06,1123,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800612,2018-09-06,1128,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201826285,2018-09-06,1902,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201800619,2018-09-07,1221,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800618,2018-09-07,1253,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800617,2018-09-07,1424,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201800616,2018-09-07,1631,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201800615,2018-09-07,1632,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201826361,2018-09-10,28,SHOPLIFTING,12700 BLK JEFFERSON AVE,-76.5184453,37.1374683,C,-76.5184453,37.1374683,C
201857313,2018-09-10,134,SHOPLIFTING,15500 BLK WARWICK BLVD,-76.556432,37.1588069,C,-76.556432,37.1588069,C
201826363,2018-09-10,324,SHOPLIFTING,15600 BLK WARWICK BLVD,-76.556477,37.1607465,C,-76.556477,37.1607465,C
201800621,2018-09-10,1230,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201857322,2018-09-10,1433,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201826390,2018-09-10,1902,SHOPLIFTING,12600 BLK NETTLES DR,-76.4980785,37.0842495,C,-76.4980785,37.0842495,C
201857325,2018-09-10,1937,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800622,2018-09-11,1334,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
