REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones
201821475,2018-02-25,1822,UNAUTHORIZED USE OF VEHICLE,0 BLK BERNARDINE DR,-76.5123566,37.1444643,O
201821520,2018-02-27,905,UNAUTHORIZED USE OF VEHICLE,2000 BLK JEFFERSON AVE,-76.418484,36.977761,C
201851632,2018-03-01,120,UNAUTHORIZED USE OF VEHICLE,200 BLK RIVER RD,-76.4619459,37.0278355,R
201851663,2018-03-02,1139,UNAUTHORIZED USE OF VEHICLE,0 BLK LAYDON CIR,-76.493774,37.05804,R
201821632,2018-03-03,932,UNAUTHORIZED USE OF VEHICLE,HUNTINGTON AVE / WARWICK BLVD,-76.4462787,37.0108061,C
201851713,2018-03-04,1941,UNAUTHORIZED USE OF VEHICLE,0 BLK WHITTIER AVE,-76.4959568,37.0792327,C
201821696,2018-03-05,1631,UNAUTHORIZED USE OF VEHICLE,100 BLK RADCLIFF LN,-76.5036251,37.103433,R
201821836,2018-03-09,1946,UNAUTHORIZED USE OF VEHICLE,100 BLK HULL ST,-76.4673118,37.0548969,R
201821906,2018-03-13,956,UNAUTHORIZED USE OF VEHICLE,5900 BLK JEFFERSON AVE,-76.4377798,37.0094596,C
201821940,2018-03-14,1426,UNAUTHORIZED USE OF VEHICLE,12800 BLK JEFFERSON AVE,-76.5200872,37.1391605,C
201822011,2018-03-17,1329,UNAUTHORIZED USE OF VEHICLE,1100 BLK 26TH ST,-76.4094673,36.986869,R
201822023,2018-03-18,1035,UNAUTHORIZED USE OF VEHICLE,600 BLK RIDLEY CIR,-76.415361,36.974885,R
201822059,2018-03-19,1508,UNAUTHORIZED USE OF VEHICLE,300 BLK ROSEMAN CT,-76.5475177,37.1362404,C
201852088,2018-03-19,1836,UNAUTHORIZED USE OF VEHICLE,300 BLK ED WRIGHT LN,-76.4907973,37.0951568,M
201822124,2018-03-21,1456,UNAUTHORIZED USE OF VEHICLE,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
