201603151,2016-04-18,910,VEHICLE THEFT,1300 BLK GARDEN DR,-76.4002574,36.980442,R
201603179,2016-04-18,2117,VEHICLE THEFT,0 BLK MIDDLESEX RD,-76.4894,37.075457,R
201652890,2016-04-19,127,VEHICLE THEFT,100 BLK TERRI BETH PL,-76.52687,37.0979732,R
201603207,2016-04-19,1318,VEHICLE THEFT,10100 BLK WARWICK BLVD,-76.4570745,37.0294432,C
201603215,2016-04-19,1908,VEHICLE THEFT,800 BLK LUCAS CREEK RD,-76.5495772,37.1312258,R
201603224,2016-04-20,726,VEHICLE THEFT,0 BLK MIDDLESEX RD,-76.4894,37.075457,R
201603230,2016-04-20,854,VEHICLE THEFT,500 BLK ELEANOR CT,-76.5178627,37.1325309,R
201603259,2016-04-20,2336,VEHICLE THEFT,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C
201603266,2016-04-21,705,VEHICLE THEFT,0 BLK WILLIAMSON PARK DR,-76.5603001,37.1633169,R
201603273,2016-04-21,925,VEHICLE THEFT,0 BLK MAXWELL LN,-76.5103846,37.0883941,R
201652971,2016-04-21,2100,VEHICLE THEFT,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C
201603295,2016-04-22,43,VEHICLE THEFT,100 BLK MONICA DR,-76.4901821,37.0786912,R
201603334,2016-04-23,439,VEHICLE THEFT,4500 BLK ORCUTT AVE,-76.4189152,36.9974276,R
201603350,2016-04-23,1759,VEHICLE THEFT,100 BLK STONY RIDGE CT,-76.559523,37.1407589,R
201603376,2016-04-24,2211,VEHICLE THEFT,15500 BLK WARWICK BLVD,-76.556432,37.1588069,C
201603406,2016-04-26,12,VEHICLE THEFT,JEFFERSON AVE / MERCURY BLVD,-76.4446248,37.0196757,C
201603411,2016-04-26,505,VEHICLE THEFT,900 BLK SHORE DR,-76.4055288,36.9729894,R
201603413,2016-04-26,648,VEHICLE THEFT,1800 BLK CLEARWATER CT,-76.4818606,37.1251642,R
201603423,2016-04-26,1309,VEHICLE THEFT,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R
201603448,2016-04-27,807,VEHICLE THEFT,100 BLK NEWMARKET DR N,-76.4393188,37.0242752,NZ
201653167,2016-04-28,905,VEHICLE THEFT,500 BLK SEVERN RD,-76.5073012,37.1169755,C
